seasonNum,episodeNum,episodeTitle,sceneNum,sceneStart,sceneEnd,location,subLocation,name,time
7,2,Stormborn,48,55M 29S,55M 48S,The Narrow Sea,NA,Euron Greyjoy,19
7,2,Stormborn,48,55M 29S,55M 48S,The Narrow Sea,NA,Obara Sand,19
7,2,Stormborn,48,55M 29S,55M 48S,The Narrow Sea,NA,Nymeria Sand,19
7,2,Stormborn,49,55M 48S,56M 3S,The Narrow Sea,NA,Euron Greyjoy,15
7,2,Stormborn,49,55M 48S,56M 3S,The Narrow Sea,NA,Nymeria Sand,15
7,2,Stormborn,50,56M 3S,56M 17S,The Narrow Sea,NA,Ellaria Sand,14
7,2,Stormborn,50,56M 3S,56M 17S,The Narrow Sea,NA,Tyene Sand,14
7,2,Stormborn,52,56M 28S,57M 12S,The Narrow Sea,NA,Euron Greyjoy,44
7,2,Stormborn,52,56M 28S,57M 12S,The Narrow Sea,NA,Yara Greyjoy,44
7,2,Stormborn,53,57M 12S,57M 19S,The Narrow Sea,NA,Theon Greyjoy,7
7,2,Stormborn,54,57M 19S,58M 13S,The Narrow Sea,NA,Euron Greyjoy,54
7,2,Stormborn,54,57M 19S,58M 13S,The Narrow Sea,NA,Yara Greyjoy,54
7,2,Stormborn,54,57M 19S,58M 13S,The Narrow Sea,NA,Theon Greyjoy,54
7,2,Stormborn,55,58M 13S,58M 20S,The Narrow Sea,NA,Euron Greyjoy,7
7,2,Stormborn,55,58M 13S,58M 20S,The Narrow Sea,NA,Yara Greyjoy,7
7,2,Stormborn,56,58M 20S,58M 28S,The Narrow Sea,NA,Obara Sand,8
7,2,Stormborn,56,58M 20S,58M 28S,The Narrow Sea,NA,Nymeria Sand,8
7,2,Stormborn,57,58M 28S,58M 35S,The Narrow Sea,NA,Theon Greyjoy,7
7,2,Stormborn,58,58M 35S,58M 41S,The Narrow Sea,NA,Obara Sand,6
7,2,Stormborn,58,58M 35S,58M 41S,The Narrow Sea,NA,Nymeria Sand,6
7,2,Stormborn,59,58M 41S,59M 13S,The Narrow Sea,NA,Theon Greyjoy,32
7,3,The Queen's Justice,2,4M 6S,5M 40S,The Crownlands,Dragonstone,Jon Snow,94
7,3,The Queen's Justice,2,4M 6S,5M 40S,The Crownlands,Dragonstone,Davos Seaworth,94
7,3,The Queen's Justice,2,4M 6S,5M 40S,The Crownlands,Dragonstone,Tyrion Lannister,94
7,3,The Queen's Justice,2,4M 6S,5M 40S,The Crownlands,Dragonstone,Missandei,94
7,3,The Queen's Justice,2,4M 6S,5M 40S,The Crownlands,Dragonstone,Qhono,94
7,3,The Queen's Justice,3,5M 40S,6M 25S,The Crownlands,Dragonstone,Jon Snow,45
7,3,The Queen's Justice,3,5M 40S,6M 25S,The Crownlands,Dragonstone,Davos Seaworth,45
7,3,The Queen's Justice,3,5M 40S,6M 25S,The Crownlands,Dragonstone,Tyrion Lannister,45
7,3,The Queen's Justice,3,5M 40S,6M 25S,The Crownlands,Dragonstone,Missandei,45
7,3,The Queen's Justice,3,5M 40S,6M 25S,The Crownlands,Dragonstone,Qhono,45
7,3,The Queen's Justice,4,6M 25S,7M 27S,The Crownlands,Dragonstone,Jon Snow,62
7,3,The Queen's Justice,4,6M 25S,7M 27S,The Crownlands,Dragonstone,Davos Seaworth,62
7,3,The Queen's Justice,4,6M 25S,7M 27S,The Crownlands,Dragonstone,Tyrion Lannister,62
7,3,The Queen's Justice,4,6M 25S,7M 27S,The Crownlands,Dragonstone,Missandei,62
7,3,The Queen's Justice,4,6M 25S,7M 27S,The Crownlands,Dragonstone,Qhono,62
7,3,The Queen's Justice,5,7M 27S,8M 3S,The Crownlands,Dragonstone,Jon Snow,36
7,3,The Queen's Justice,5,7M 27S,8M 3S,The Crownlands,Dragonstone,Davos Seaworth,36
7,3,The Queen's Justice,5,7M 27S,8M 3S,The Crownlands,Dragonstone,Tyrion Lannister,36
7,3,The Queen's Justice,5,7M 27S,8M 3S,The Crownlands,Dragonstone,Missandei,36
7,3,The Queen's Justice,5,7M 27S,8M 3S,The Crownlands,Dragonstone,Qhono,36
7,3,The Queen's Justice,5,7M 27S,8M 3S,The Crownlands,Dragonstone,Drogon,36
7,3,The Queen's Justice,5,7M 27S,8M 3S,The Crownlands,Dragonstone,Viserion,36
7,3,The Queen's Justice,5,7M 27S,8M 3S,The Crownlands,Dragonstone,Rhaegal,36
7,3,The Queen's Justice,6,8M 3S,9M 48S,The Crownlands,Dragonstone,Melisandre,105
7,3,The Queen's Justice,6,8M 3S,9M 48S,The Crownlands,Dragonstone,Lord Varys,105
7,3,The Queen's Justice,7,9M 48S,9M 54S,The Crownlands,Dragonstone,Melisandre,6
7,3,The Queen's Justice,7,9M 48S,9M 54S,The Crownlands,Dragonstone,Lord Varys,6
7,3,The Queen's Justice,8,9M 54S,19M 15S,The Crownlands,Dragonstone,Daenerys Targaryen,561
7,3,The Queen's Justice,8,9M 54S,19M 15S,The Crownlands,Dragonstone,Jon Snow,561
7,3,The Queen's Justice,8,9M 54S,19M 15S,The Crownlands,Dragonstone,Davos Seaworth,561
7,3,The Queen's Justice,8,9M 54S,19M 15S,The Crownlands,Dragonstone,Tyrion Lannister,561
7,3,The Queen's Justice,8,9M 54S,19M 15S,The Crownlands,Dragonstone,Missandei,561
7,3,The Queen's Justice,8,9M 54S,19M 15S,The Crownlands,Dragonstone,Qhono,561
7,3,The Queen's Justice,9,19M 15S,20M 5S,The Crownlands,Dragonstone,Daenerys Targaryen,50
7,3,The Queen's Justice,9,19M 15S,20M 5S,The Crownlands,Dragonstone,Jon Snow,50
7,3,The Queen's Justice,9,19M 15S,20M 5S,The Crownlands,Dragonstone,Davos Seaworth,50
7,3,The Queen's Justice,9,19M 15S,20M 5S,The Crownlands,Dragonstone,Tyrion Lannister,50
7,3,The Queen's Justice,9,19M 15S,20M 5S,The Crownlands,Dragonstone,Missandei,50
7,3,The Queen's Justice,9,19M 15S,20M 5S,The Crownlands,Dragonstone,Qhono,50
7,3,The Queen's Justice,9,19M 15S,20M 5S,The Crownlands,Dragonstone,Lord Varys,50
7,3,The Queen's Justice,10,20M 5S,20M 25S,The Crownlands,Dragonstone,Daenerys Targaryen,20
7,3,The Queen's Justice,10,20M 5S,20M 25S,The Crownlands,Dragonstone,Tyrion Lannister,20
7,3,The Queen's Justice,10,20M 5S,20M 25S,The Crownlands,Dragonstone,Missandei,20
7,3,The Queen's Justice,10,20M 5S,20M 25S,The Crownlands,Dragonstone,Lord Varys,20
7,3,The Queen's Justice,11,20M 25S,21M 11S,The Narrow Sea,NA,Theon Greyjoy,46
7,3,The Queen's Justice,11,20M 25S,21M 11S,The Narrow Sea,NA,Harrag,46
7,3,The Queen's Justice,13,21M 19S,22M 34S,The Crownlands,King's Landing,Euron Greyjoy,75
7,3,The Queen's Justice,13,21M 19S,22M 34S,The Crownlands,King's Landing,Yara Greyjoy,75
7,3,The Queen's Justice,13,21M 19S,22M 34S,The Crownlands,King's Landing,Ellaria Sand,75
7,3,The Queen's Justice,13,21M 19S,22M 34S,The Crownlands,King's Landing,Tyene Sand,75
7,3,The Queen's Justice,14,22M 34S,22M 41S,The Crownlands,King's Landing,Euron Greyjoy,7
7,3,The Queen's Justice,14,22M 34S,22M 41S,The Crownlands,King's Landing,Yara Greyjoy,7
7,3,The Queen's Justice,14,22M 34S,22M 41S,The Crownlands,King's Landing,Ellaria Sand,7
7,3,The Queen's Justice,14,22M 34S,22M 41S,The Crownlands,King's Landing,Tyene Sand,7
7,3,The Queen's Justice,15,22M 41S,25M 17S,The Crownlands,King's Landing,Euron Greyjoy,156
7,3,The Queen's Justice,15,22M 41S,25M 17S,The Crownlands,King's Landing,Yara Greyjoy,156
7,3,The Queen's Justice,15,22M 41S,25M 17S,The Crownlands,King's Landing,Ellaria Sand,156
7,3,The Queen's Justice,15,22M 41S,25M 17S,The Crownlands,King's Landing,Tyene Sand,156
7,3,The Queen's Justice,15,22M 41S,25M 17S,The Crownlands,King's Landing,Cersei Lannister,156
7,3,The Queen's Justice,15,22M 41S,25M 17S,The Crownlands,King's Landing,Gregor Clegane,156
7,3,The Queen's Justice,15,22M 41S,25M 17S,The Crownlands,King's Landing,Jaime Lannister,156
7,3,The Queen's Justice,15,22M 41S,25M 17S,The Crownlands,King's Landing,Qyburn,156
7,3,The Queen's Justice,16,25M 17S,29M 54S,The Crownlands,King's Landing,Ellaria Sand,277
7,3,The Queen's Justice,16,25M 17S,29M 54S,The Crownlands,King's Landing,Tyene Sand,277
7,3,The Queen's Justice,16,25M 17S,29M 54S,The Crownlands,King's Landing,Cersei Lannister,277
7,3,The Queen's Justice,16,25M 17S,29M 54S,The Crownlands,King's Landing,Gregor Clegane,277
7,3,The Queen's Justice,16,25M 17S,29M 54S,The Crownlands,King's Landing,Qyburn,277
7,3,The Queen's Justice,17,29M 54S,30M 3S,The Crownlands,King's Landing,Ellaria Sand,9
7,3,The Queen's Justice,17,29M 54S,30M 3S,The Crownlands,King's Landing,Tyene Sand,9
7,3,The Queen's Justice,18,30M 3S,30M 9S,The Crownlands,King's Landing,Jaime Lannister,6
7,3,The Queen's Justice,19,30M 9S,30M 49S,The Crownlands,King's Landing,Jaime Lannister,40
7,3,The Queen's Justice,19,30M 9S,30M 49S,The Crownlands,King's Landing,Cersei Lannister,40
7,3,The Queen's Justice,20,30M 49S,31M 23S,The Crownlands,King's Landing,Jaime Lannister,34
7,3,The Queen's Justice,20,30M 49S,31M 23S,The Crownlands,King's Landing,Cersei Lannister,34
7,3,The Queen's Justice,21,31M 23S,31M 41S,The Crownlands,King's Landing,Jaime Lannister,18
7,3,The Queen's Justice,21,31M 23S,31M 41S,The Crownlands,King's Landing,Cersei Lannister,18
7,3,The Queen's Justice,21,31M 23S,31M 41S,The Crownlands,King's Landing,Bernadette,18
7,3,The Queen's Justice,22,31M 41S,34M 24S,The Crownlands,King's Landing,Cersei Lannister,163
7,3,The Queen's Justice,22,31M 41S,34M 24S,The Crownlands,King's Landing,Tycho Nestoris,163
7,3,The Queen's Justice,23,34M 24S,38M 15S,The Crownlands,Dragonstone,Jon Snow,231
7,3,The Queen's Justice,23,34M 24S,38M 15S,The Crownlands,Dragonstone,Tyrion Lannister,231
7,3,The Queen's Justice,24,38M 15S,40M 9S,The Crownlands,Dragonstone,Daenerys Targaryen,114
7,3,The Queen's Justice,24,38M 15S,40M 9S,The Crownlands,Dragonstone,Tyrion Lannister,114
7,3,The Queen's Justice,25,40M 9S,40M 46S,The Crownlands,Dragonstone,Daenerys Targaryen,37
7,3,The Queen's Justice,25,40M 9S,40M 46S,The Crownlands,Dragonstone,Jon Snow,37
7,3,The Queen's Justice,25,40M 9S,40M 46S,The Crownlands,Dragonstone,Viserion,37
7,3,The Queen's Justice,25,40M 9S,40M 46S,The Crownlands,Dragonstone,Rhaegal,37
7,3,The Queen's Justice,26,40M 46S,42M 3S,The Crownlands,Dragonstone,Daenerys Targaryen,77
7,3,The Queen's Justice,26,40M 46S,42M 3S,The Crownlands,Dragonstone,Jon Snow,77
7,3,The Queen's Justice,28,42M 11S,43M 13S,The North,Winterfell,Sansa Stark,62
7,3,The Queen's Justice,28,42M 11S,43M 13S,The North,Winterfell,Petyr Baelish,62
7,3,The Queen's Justice,28,42M 11S,43M 13S,The North,Winterfell,Maester Wolkan,62
7,3,The Queen's Justice,28,42M 11S,43M 13S,The North,Winterfell,Yohn Royce,62
7,3,The Queen's Justice,29,43M 13S,43M 29S,The North,Winterfell,Sansa Stark,16
7,3,The Queen's Justice,29,43M 13S,43M 29S,The North,Winterfell,Petyr Baelish,16
7,3,The Queen's Justice,29,43M 13S,43M 29S,The North,Winterfell,Yohn Royce,16
7,3,The Queen's Justice,30,43M 29S,44M 48S,The North,Winterfell,Sansa Stark,79
7,3,The Queen's Justice,30,43M 29S,44M 48S,The North,Winterfell,Petyr Baelish,79
7,3,The Queen's Justice,31,44M 48S,44M 58S,The North,Winterfell,Sansa Stark,10
7,3,The Queen's Justice,32,44M 58S,45M 32S,The North,Winterfell,Sansa Stark,34
7,3,The Queen's Justice,32,44M 58S,45M 32S,The North,Winterfell,Bran Stark,34
7,3,The Queen's Justice,32,44M 58S,45M 32S,The North,Winterfell,Meera Reed,34
7,3,The Queen's Justice,33,45M 32S,47M 32S,The North,Winterfell,Sansa Stark,120
7,3,The Queen's Justice,33,45M 32S,47M 32S,The North,Winterfell,Bran Stark,120
7,3,The Queen's Justice,34,47M 32S,48M 43S,The Reach,Oldtown,Archmaester Ebrose,71
7,3,The Queen's Justice,34,47M 32S,48M 43S,The Reach,Oldtown,Samwell Tarly,71
7,3,The Queen's Justice,34,47M 32S,48M 43S,The Reach,Oldtown,Jorah Mormont,71
7,3,The Queen's Justice,35,48M 43S,50M 1S,The Reach,Oldtown,Samwell Tarly,78
7,3,The Queen's Justice,35,48M 43S,50M 1S,The Reach,Oldtown,Jorah Mormont,78
7,3,The Queen's Justice,36,50M 1S,51M 47S,The Reach,Oldtown,Archmaester Ebrose,106
7,3,The Queen's Justice,36,50M 1S,51M 47S,The Reach,Oldtown,Samwell Tarly,106
7,3,The Queen's Justice,37,51M 47S,52M 47S,The Crownlands,Dragonstone,Daenerys Targaryen,60
7,3,The Queen's Justice,37,51M 47S,52M 47S,The Crownlands,Dragonstone,Tyrion Lannister,60
7,3,The Queen's Justice,37,51M 47S,52M 47S,The Crownlands,Dragonstone,Missandei,60
7,3,The Queen's Justice,37,51M 47S,52M 47S,The Crownlands,Dragonstone,Lord Varys,60
7,3,The Queen's Justice,39,52M 59S,53M 5S,The Westerlands,Casterly Rock,Grey Worm,6
7,3,The Queen's Justice,41,53M 37S,54M 12S,The Crownlands,Dragonstone,Daenerys Targaryen,35
7,3,The Queen's Justice,41,53M 37S,54M 12S,The Crownlands,Dragonstone,Tyrion Lannister,35
7,3,The Queen's Justice,41,53M 37S,54M 12S,The Crownlands,Dragonstone,Missandei,35
7,3,The Queen's Justice,41,53M 37S,54M 12S,The Crownlands,Dragonstone,Lord Varys,35
7,3,The Queen's Justice,42,54M 12S,54M 47S,The Westerlands,Casterly Rock,Grey Worm,35
7,3,The Queen's Justice,44,55M 0S,55M 25S,The Westerlands,Casterly Rock,Grey Worm,25
7,3,The Queen's Justice,45,55M 25S,56M 12S,The Westerlands,Casterly Rock,Grey Worm,47
7,3,The Queen's Justice,46,56M 12S,56M 26S,The Reach,Highgarden,Jaime Lannister,14
7,3,The Queen's Justice,47,56M 26S,56M 45S,The Reach,Highgarden,Jaime Lannister,19
7,3,The Queen's Justice,47,56M 26S,56M 45S,The Reach,Highgarden,Bronn,19
7,3,The Queen's Justice,47,56M 26S,56M 45S,The Reach,Highgarden,Randyll Tarly,19
7,3,The Queen's Justice,47,56M 26S,56M 45S,The Reach,Highgarden,Dickon Tarly,19
7,3,The Queen's Justice,48,56M 45S,57M 5S,The Reach,Highgarden,Olenna Tyrell,20
7,3,The Queen's Justice,49,57M 5S,57M 30S,The Reach,Highgarden,Jaime Lannister,25
7,3,The Queen's Justice,50,57M 30S,1H 3M 4S,The Reach,Highgarden,Olenna Tyrell,334
7,3,The Queen's Justice,50,57M 30S,1H 3M 4S,The Reach,Highgarden,Jaime Lannister,334
7,4,The Spoils of War,2,4M 17S,4M 23S,The Reach,Highgarden,Jaime Lannister,6
7,4,The Spoils of War,3,4M 23S,5M 45S,The Reach,Highgarden,Jaime Lannister,82
7,4,The Spoils of War,3,4M 23S,5M 45S,The Reach,Highgarden,Bronn,82
7,4,The Spoils of War,4,4M 45S,6M 42S,The Reach,Highgarden,Jaime Lannister,117
7,4,The Spoils of War,4,4M 45S,6M 42S,The Reach,Highgarden,Bronn,117
7,4,The Spoils of War,4,4M 45S,6M 42S,The Reach,Highgarden,Randyll Tarly,117
7,4,The Spoils of War,4,4M 45S,6M 42S,The Reach,Highgarden,Dickon Tarly,117
7,4,The Spoils of War,5,6M 42S,8M 12S,The Crownlands,King's Landing,Tycho Nestoris,90
7,4,The Spoils of War,5,6M 42S,8M 12S,The Crownlands,King's Landing,Cersei Lannister,90
7,4,The Spoils of War,6,8M 12S,9M 57S,The North,Winterfell,Petyr Baelish,105
7,4,The Spoils of War,6,8M 12S,9M 57S,The North,Winterfell,Bran Stark,105
7,4,The Spoils of War,7,9M 57S,10M 19S,The North,Winterfell,Petyr Baelish,22
7,4,The Spoils of War,7,9M 57S,10M 19S,The North,Winterfell,Bran Stark,22
7,4,The Spoils of War,7,9M 57S,10M 19S,The North,Winterfell,Meera Reed,22
7,4,The Spoils of War,8,10M 19S,12M 3S,The North,Winterfell,Bran Stark,104
7,4,The Spoils of War,8,10M 19S,12M 3S,The North,Winterfell,Meera Reed,104
7,4,The Spoils of War,9,12M 3S,12M 19S,The North,The Kingsroad South to King's Landing,Arya Stark,16
7,4,The Spoils of War,10,12M 19S,14M 2S,The North,Winterfell,Arya Stark,103
7,4,The Spoils of War,10,12M 19S,14M 2S,The North,Winterfell,Koner,103
7,4,The Spoils of War,10,12M 19S,14M 2S,The North,Winterfell,Henk,103
7,4,The Spoils of War,11,14M 2S,14M 33S,The North,Winterfell,Arya Stark,31
7,4,The Spoils of War,12,14M 33S,14M 48S,The North,Winterfell,Koner,15
7,4,The Spoils of War,12,14M 33S,14M 48S,The North,Winterfell,Henk,15
7,4,The Spoils of War,13,14M 48S,15M 7S,The North,Winterfell,Koner,19
7,4,The Spoils of War,13,14M 48S,15M 7S,The North,Winterfell,Henk,19
7,4,The Spoils of War,13,14M 48S,15M 7S,The North,Winterfell,Sansa Stark,19
7,4,The Spoils of War,14,15M 7S,17M 55S,The North,Winterfell,Arya Stark,168
7,4,The Spoils of War,14,15M 7S,17M 55S,The North,Winterfell,Sansa Stark,168
7,4,The Spoils of War,15,17M 55S,20M 30S,The North,Winterfell,Arya Stark,155
7,4,The Spoils of War,15,17M 55S,20M 30S,The North,Winterfell,Sansa Stark,155
7,4,The Spoils of War,15,17M 55S,20M 30S,The North,Winterfell,Bran Stark,155
7,4,The Spoils of War,16,20M 30S,20M 53S,The North,Winterfell,Arya Stark,23
7,4,The Spoils of War,16,20M 30S,20M 53S,The North,Winterfell,Sansa Stark,23
7,4,The Spoils of War,16,20M 30S,20M 53S,The North,Winterfell,Bran Stark,23
7,4,The Spoils of War,16,20M 30S,20M 53S,The North,Winterfell,Brienne of Tarth,23
7,4,The Spoils of War,16,20M 30S,20M 53S,The North,Winterfell,Podrick Payne,23
7,4,The Spoils of War,17,20M 53S,21M 13S,The North,Winterfell,Brienne of Tarth,20
7,4,The Spoils of War,17,20M 53S,21M 13S,The North,Winterfell,Podrick Payne,20
7,4,The Spoils of War,18,21M 13S,21M 20S,The North,Winterfell,Arya Stark,7
7,4,The Spoils of War,18,21M 13S,21M 20S,The North,Winterfell,Sansa Stark,7
7,4,The Spoils of War,18,21M 13S,21M 20S,The North,Winterfell,Bran Stark,7
7,4,The Spoils of War,18,21M 13S,21M 20S,The North,Winterfell,Petyr Baelish,7
7,4,The Spoils of War,19,21M 20S,21M 50S,The Crownlands,Dragonstone,Daenerys Targaryen,30
7,4,The Spoils of War,19,21M 20S,21M 50S,The Crownlands,Dragonstone,Missandei,30
7,4,The Spoils of War,19,21M 20S,21M 50S,The Crownlands,Dragonstone,Qhono,30
7,4,The Spoils of War,20,21M 50S,22M 1S,The Crownlands,Dragonstone,Daenerys Targaryen,11
7,4,The Spoils of War,20,21M 50S,22M 1S,The Crownlands,Dragonstone,Missandei,11
7,4,The Spoils of War,20,21M 50S,22M 1S,The Crownlands,Dragonstone,Qhono,11
7,4,The Spoils of War,20,21M 50S,22M 1S,The Crownlands,Dragonstone,Jon Snow,11
7,4,The Spoils of War,21,22M 1S,22M 10S,The Crownlands,Dragonstone,Daenerys Targaryen,9
7,4,The Spoils of War,21,22M 1S,22M 10S,The Crownlands,Dragonstone,Missandei,9
7,4,The Spoils of War,21,22M 1S,22M 10S,The Crownlands,Dragonstone,Jon Snow,9
7,4,The Spoils of War,22,22M 10S,23M 12S,The Crownlands,Dragonstone,Daenerys Targaryen,62
7,4,The Spoils of War,22,22M 10S,23M 12S,The Crownlands,Dragonstone,Missandei,62
7,4,The Spoils of War,22,22M 10S,23M 12S,The Crownlands,Dragonstone,Jon Snow,62
7,4,The Spoils of War,22,22M 10S,23M 12S,The Crownlands,Dragonstone,Davos Seaworth,62
7,4,The Spoils of War,23,23M 12S,26M 16S,The Crownlands,Dragonstone,Daenerys Targaryen,184
7,4,The Spoils of War,23,23M 12S,26M 16S,The Crownlands,Dragonstone,Jon Snow,184
7,4,The Spoils of War,24,26M 16S,27M 32S,The Crownlands,Dragonstone,Daenerys Targaryen,76
7,4,The Spoils of War,24,26M 16S,27M 32S,The Crownlands,Dragonstone,Missandei,76
7,4,The Spoils of War,24,26M 16S,27M 32S,The Crownlands,Dragonstone,Jon Snow,76
7,4,The Spoils of War,24,26M 16S,27M 32S,The Crownlands,Dragonstone,Davos Seaworth,76
7,4,The Spoils of War,24,26M 16S,27M 32S,The Crownlands,Dragonstone,Tyrion Lannister,76
7,4,The Spoils of War,24,26M 16S,27M 32S,The Crownlands,Dragonstone,Lord Varys,76
7,4,The Spoils of War,25,27M 32S,27M 36S,The Crownlands,Dragonstone,Daenerys Targaryen,4
7,4,The Spoils of War,25,27M 32S,27M 36S,The Crownlands,Dragonstone,Missandei,4
7,4,The Spoils of War,25,27M 32S,27M 36S,The Crownlands,Dragonstone,Jon Snow,4
7,4,The Spoils of War,25,27M 32S,27M 36S,The Crownlands,Dragonstone,Davos Seaworth,4
7,4,The Spoils of War,25,27M 32S,27M 36S,The Crownlands,Dragonstone,Tyrion Lannister,4
7,4,The Spoils of War,25,27M 32S,27M 36S,The Crownlands,Dragonstone,Lord Varys,4
7,4,The Spoils of War,25,27M 32S,27M 36S,The Crownlands,Dragonstone,Drogon,4
7,4,The Spoils of War,25,27M 32S,27M 36S,The Crownlands,Dragonstone,Viserion,4
7,4,The Spoils of War,25,27M 32S,27M 36S,The Crownlands,Dragonstone,Rhaegal,4
7,4,The Spoils of War,26,27M 36S,28M 13S,The Crownlands,Dragonstone,Daenerys Targaryen,37
7,4,The Spoils of War,26,27M 36S,28M 13S,The Crownlands,Dragonstone,Missandei,37
7,4,The Spoils of War,26,27M 36S,28M 13S,The Crownlands,Dragonstone,Jon Snow,37
7,4,The Spoils of War,26,27M 36S,28M 13S,The Crownlands,Dragonstone,Davos Seaworth,37
7,4,The Spoils of War,26,27M 36S,28M 13S,The Crownlands,Dragonstone,Tyrion Lannister,37
7,4,The Spoils of War,26,27M 36S,28M 13S,The Crownlands,Dragonstone,Lord Varys,37
7,4,The Spoils of War,27,28M 13S,28M 18S,The Crownlands,Dragonstone,Daenerys Targaryen,5
7,4,The Spoils of War,27,28M 13S,28M 18S,The Crownlands,Dragonstone,Missandei,5
7,4,The Spoils of War,27,28M 13S,28M 18S,The Crownlands,Dragonstone,Jon Snow,5
7,4,The Spoils of War,27,28M 13S,28M 18S,The Crownlands,Dragonstone,Davos Seaworth,5
7,4,The Spoils of War,27,28M 13S,28M 18S,The Crownlands,Dragonstone,Tyrion Lannister,5
7,4,The Spoils of War,27,28M 13S,28M 18S,The Crownlands,Dragonstone,Lord Varys,5
7,4,The Spoils of War,27,28M 13S,28M 18S,The Crownlands,Dragonstone,Drogon,5
7,4,The Spoils of War,27,28M 13S,28M 18S,The Crownlands,Dragonstone,Viserion,5
7,4,The Spoils of War,27,28M 13S,28M 18S,The Crownlands,Dragonstone,Rhaegal,5
7,4,The Spoils of War,28,28M 18S,28M 55S,The Crownlands,Dragonstone,Daenerys Targaryen,37
7,4,The Spoils of War,28,28M 18S,28M 55S,The Crownlands,Dragonstone,Missandei,37
7,4,The Spoils of War,28,28M 18S,28M 55S,The Crownlands,Dragonstone,Jon Snow,37
7,4,The Spoils of War,28,28M 18S,28M 55S,The Crownlands,Dragonstone,Davos Seaworth,37
7,4,The Spoils of War,28,28M 18S,28M 55S,The Crownlands,Dragonstone,Tyrion Lannister,37
7,4,The Spoils of War,28,28M 18S,28M 55S,The Crownlands,Dragonstone,Lord Varys,37
7,4,The Spoils of War,29,28M 55S,28M 58S,The Crownlands,Dragonstone,Daenerys Targaryen,3
7,4,The Spoils of War,29,28M 55S,28M 58S,The Crownlands,Dragonstone,Missandei,3
7,4,The Spoils of War,29,28M 55S,28M 58S,The Crownlands,Dragonstone,Jon Snow,3
7,4,The Spoils of War,29,28M 55S,28M 58S,The Crownlands,Dragonstone,Davos Seaworth,3
7,4,The Spoils of War,29,28M 55S,28M 58S,The Crownlands,Dragonstone,Tyrion Lannister,3
7,4,The Spoils of War,29,28M 55S,28M 58S,The Crownlands,Dragonstone,Lord Varys,3
7,4,The Spoils of War,29,28M 55S,28M 58S,The Crownlands,Dragonstone,Drogon,3
7,4,The Spoils of War,29,28M 55S,28M 58S,The Crownlands,Dragonstone,Viserion,3
7,4,The Spoils of War,29,28M 55S,28M 58S,The Crownlands,Dragonstone,Rhaegal,3
7,4,The Spoils of War,30,28M 58S,29M 17S,The North,Winterfell,Brienne of Tarth,19
7,4,The Spoils of War,30,28M 58S,29M 17S,The North,Winterfell,Podrick Payne,19
7,4,The Spoils of War,31,29M 17S,29M 48S,The North,Winterfell,Brienne of Tarth,31
7,4,The Spoils of War,31,29M 17S,29M 48S,The North,Winterfell,Podrick Payne,31
7,4,The Spoils of War,31,29M 17S,29M 48S,The North,Winterfell,Arya Stark,31
7,4,The Spoils of War,32,29M 48S,29M 56S,The North,Winterfell,Sansa Stark,8
7,4,The Spoils of War,32,29M 48S,29M 56S,The North,Winterfell,Petyr Baelish,8
7,4,The Spoils of War,33,29M 56S,32M 26S,The North,Winterfell,Sansa Stark,150
7,4,The Spoils of War,33,29M 56S,32M 26S,The North,Winterfell,Petyr Baelish,150
7,4,The Spoils of War,33,29M 56S,32M 26S,The North,Winterfell,Brienne of Tarth,150
7,4,The Spoils of War,33,29M 56S,32M 26S,The North,Winterfell,Podrick Payne,150
7,4,The Spoils of War,33,29M 56S,32M 26S,The North,Winterfell,Arya Stark,150
7,4,The Spoils of War,34,32M 26S,33M 1S,The Crownlands,Dragonstone,Jon Snow,35
7,4,The Spoils of War,34,32M 26S,33M 1S,The Crownlands,Dragonstone,Davos Seaworth,35
7,4,The Spoils of War,35,33M 1S,34M 44S,The Crownlands,Dragonstone,Jon Snow,103
7,4,The Spoils of War,35,33M 1S,34M 44S,The Crownlands,Dragonstone,Davos Seaworth,103
7,4,The Spoils of War,35,33M 1S,34M 44S,The Crownlands,Dragonstone,Missandei,103
7,4,The Spoils of War,36,34M 44S,34M 54S,The Crownlands,Dragonstone,Theon Greyjoy,10
7,4,The Spoils of War,36,34M 44S,34M 54S,The Crownlands,Dragonstone,Harrag,10
7,4,The Spoils of War,37,34M 54S,36M 22S,The Crownlands,Dragonstone,Theon Greyjoy,88
7,4,The Spoils of War,37,34M 54S,36M 22S,The Crownlands,Dragonstone,Harrag,88
7,4,The Spoils of War,37,34M 54S,36M 22S,The Crownlands,Dragonstone,Jon Snow,88
7,4,The Spoils of War,37,34M 54S,36M 22S,The Crownlands,Dragonstone,Davos Seaworth,88
7,4,The Spoils of War,37,34M 54S,36M 22S,The Crownlands,Dragonstone,Missandei,88
7,4,The Spoils of War,38,36M 22S,36M 37S,The Crownlands,Blackwater Rush,Bronn,15
7,4,The Spoils of War,38,36M 22S,36M 37S,The Crownlands,Blackwater Rush,Jaime Lannister,15
7,4,The Spoils of War,39,36M 37S,37M 10S,The Crownlands,Blackwater Rush,Bronn,33
7,4,The Spoils of War,39,36M 37S,37M 10S,The Crownlands,Blackwater Rush,Jaime Lannister,33
7,4,The Spoils of War,39,36M 37S,37M 10S,The Crownlands,Blackwater Rush,Randyll Tarly,33
