aff nom com,Climat_Velo_num,Commune,Depcom,nb réponses/1000 hab,A,A+,B,C,Catégorie,Commune,D,disparite,E,F,G,podium,LATITUDE,LONGITUDE,Avg. n_tot_valide_net,Avg. note_globale_moy,POPULATION
,E,Orléans (45),45234,7.527312645,,,,,[100 000-200 000[,Orléans (45),,faible,E  plutôt défavorable,,,non classé,47.882863421,1.916103575,839,2.967679778,15495570
,E,Noyal-sur-Vilaine (35),35207,17.416300304,,,,,[0-20 000[,Noyal-sur-Vilaine (35),,faible,E  plutôt défavorable,,,non classé,48.091404462,-1.505488665,100,2.805,798390
,E,Niort (79),79191,11.117701890,,,,,[50 000-100 000[,Niort (79),,faible,E  plutôt défavorable,,,non classé,46.328260242,-0.465353019,624,2.949941239,7965675
,E,Nevers (58),58194,7.100947796,,,,,[20 000-50 000[,Nevers (58),,faible,E  plutôt défavorable,,,non classé,46.988119491,3.156891310,224,2.908377976,4486725
,E,Muret (31),31395,3.649779823,,,,,[20 000-50 000[,Muret (31),,faible,E  plutôt défavorable,,,non classé,43.449107778,1.307846794,85,2.771372549,3402945
,E,Mulhouse (68),68224,2.981678731,,,,,[100 000-200 000[,Mulhouse (68),,faible,E  plutôt défavorable,,,non classé,47.749163303,7.325700475,315,2.992878307,14714865
,E,Mouvaux (59),59421,5.027765271,,,,,[0-20 000[,Mouvaux (59),,faible,E  plutôt défavorable,,,non classé,50.704101635,3.135932151,65,2.729692308,1799010
,E,Moret-Loing-et-Orvanne (77),77316,7.063167188,,,,,[0-20 000[,Moret-Loing-et-Orvanne (77),,faible,E  plutôt défavorable,,,non classé,48.365092921,2.811725858,85,2.766078431,1681965
,E,Montgermont (35),35189,16.990291262,,,,,[0-20 000[,Montgermont (35),,moyenne,E  plutôt défavorable,,,non classé,48.153837677,-1.717294778,54,2.962901235,444960
,E,Montesson (78),78418,6.349414152,,,,,[0-20 000[,Montesson (78),,faible,E  plutôt défavorable,,,non classé,48.917226394,2.139926791,93,2.894086022,2062395
,E,Montélier (26),26197,13.490311504,,,,,[0-20 000[,Montélier (26),,faible,E  plutôt défavorable,,,non classé,44.942642350,5.020965706,55,2.822666667,550395
,E,Montech (82),82125,12.386850881,,,,,[0-20 000[,Montech (82),,moyenne,E  plutôt défavorable,,,non classé,43.952412412,1.237646756,71,2.925821596,850095
,E,Montbéliard (25),25388,5.414163769,,,,,[20 000-50 000[,Montbéliard (25),,faible,E  plutôt défavorable,,,non classé,47.515516982,6.791481474,135,2.991728395,3416040
,E,Mont-Saint-Aignan (76),76451,3.167229730,,,,,[0-20 000[,Mont-Saint-Aignan (76),,moyenne,E  plutôt défavorable,,,non classé,49.467657717,1.081697209,58,2.723620690,2557440
,E,Mons-en-Baroeul (59),59410,3.692160153,,,,,[20 000-50 000[,Mons-en-Baroeul (59),,faible,E  plutôt défavorable,,,non classé,50.643247870,3.108767788,76,2.977412281,2815425
,E,Meyzieu (69),69282,3.818644684,,,,,[20 000-50 000[,Meyzieu (69),,faible,E  plutôt défavorable,,,non classé,45.777089969,5.006326793,123,2.865609756,4454460
,E,Meudon (92),92048,2.934168726,,,,,[20 000-50 000[,Meudon (92),,faible,E  plutôt défavorable,,,non classé,48.803727580,2.226962878,128,2.7025,6119280
,E,Mauguio (34),34154,4.510045100,,,,,[0-20 000[,Mauguio (34),,faible,E  plutôt défavorable,,,non classé,43.592827947,4.004256933,75,2.978933333,2304855
,E,Martigues (13),13056,2.500871205,,,,,[20 000-50 000[,Martigues (13),,faible,E  plutôt défavorable,,,non classé,43.379892049,5.049454023,117,2.702279202,6585705
,E,Martignas-sur-Jalle (33),33273,10.134209806,,,,,[0-20 000[,Martignas-sur-Jalle (33),,faible,E  plutôt défavorable,,,non classé,44.845026722,-0.795499118,71,2.831220657,985770
,E,Marcoussis (91),91363,14.870345336,,,,,[0-20 000[,Marcoussis (91),,faible,E  plutôt défavorable,,,non classé,48.646332189,2.206213937,115,2.923884058,1098495
,E,Lunéville (54),54329,7.917699020,,,,,[0-20 000[,Lunéville (54),,faible,E  plutôt défavorable,,,non classé,48.592024466,6.498103247,142,2.794859155,2506410
,E,Louviers (27),27375,2.858992340,,,,,[0-20 000[,Louviers (27),,faible,E  plutôt défavorable,,,non classé,49.220609916,1.153400302,50,2.7512,2502630
,E,Lormont (33),33249,2.193831462,,,,,[20 000-50 000[,Lormont (33),,faible,E  plutôt défavorable,,,non classé,44.876597257,-0.519774925,48,2.708055556,3138345
,E,Loos (59),59360,2.989672042,,,,,[20 000-50 000[,Loos (59),,faible,E  plutôt défavorable,,,non classé,50.608350368,3.020660965,63,2.805449735,2980260
,E,Logonna-Daoulas (29),29137,29.245283019,,,,,[0-20 000[,Logonna-Daoulas (29),,moyenne,E  plutôt défavorable,,,non classé,48.328658748,-4.288951015,60,2.874777778,286200
,E,Lognes (77),77258,5.071790842,,,,,[0-20 000[,Lognes (77),,faible,E  plutôt défavorable,,,non classé,48.833280602,2.633463632,68,3.048431373,1889865
,E,Lingolsheim (67),67267,2.746513006,,,,,[0-20 000[,Lingolsheim (67),,faible,E  plutôt défavorable,,,non classé,48.554487585,7.680938407,49,2.811360544,2506815
,E,Lille (59),59350,11.439511272,,,,,[200 000 et plus,Lille (59),,faible,E  plutôt défavorable,,,7ème / 11de la catégorie,50.631718317,3.047832723,2595,3.031352601,31379400
,E,Liffré (35),35152,11.031366295,,,,,[0-20 000[,Liffré (35),,faible,E  plutôt défavorable,,,non classé,48.204097581,-1.514209078,81,2.960617284,1015740
,E,Léognan (33),33238,6.808014005,,,,,[0-20 000[,Léognan (33),,faible,E  plutôt défavorable,,,non classé,44.719146044,-0.614707684,66,2.717575758,1388070
,E,Le Vésinet (78),78650,5.670841902,,,,,[0-20 000[,Le Vésinet (78),,moyenne,E  plutôt défavorable,,,non classé,48.893864059,2.130393120,91,2.935384615,2166345
,E,Le Touvet (38),38511,21.498771499,,,,,[0-20 000[,Le Touvet (38),,faible,E  plutôt défavorable,,,non classé,45.351495957,5.946157941,68,2.718725490,439560
,E,Le Relecq-Kerhuon (29),29235,9.095679552,,,,,[0-20 000[,Le Relecq-Kerhuon (29),,faible,E  plutôt défavorable,,,non classé,48.403174987,-4.401467373,102,2.960228758,1543590
,E,Le Mans (72),72181,6.357043450,,,,,[100 000-200 000[,Le Mans (72),,faible,E  plutôt défavorable,,,non classé,47.988525672,0.200030494,876,2.980319635,19303785
,E,Laval (53),53130,12.062555565,,,,,[20 000-50 000[,Laval (53),,faible,E  plutôt défavorable,,,non classé,48.060856547,-0.766005687,581,2.805811819,6681420
,E,Lattes (34),34129,3.775394019,,,,,[0-20 000[,Lattes (34),,faible,E  plutôt défavorable,,,non classé,43.563859406,3.902262229,61,3.034918033,2252745
,E,Lanton (33),33229,18.141263941,,,,,[0-20 000[,Lanton (33),,faible,E  plutôt défavorable,,,non classé,44.774474425,-0.976985580,113,2.786696165,907875
,E,Lannion (22),22113,8.017749987,,,,,[0-20 000[,Lannion (22),,faible,E  plutôt défavorable,,,non classé,48.743349671,-3.461597997,151,2.884988962,2677185
,E,Landerneau (29),29103,5.556958828,,,,,[0-20 000[,Landerneau (29),,faible,E  plutôt défavorable,,,non classé,48.450752897,-4.264345382,83,2.964096386,2137860
,E,Landéda (29),29101,17.701601573,,,,,[0-20 000[,Landéda (29),,faible,E  plutôt défavorable,,,non classé,48.588944936,-4.576968080,62,3.064086022,480465
,E,Lambersart (59),59328,8.183069013,,,,,[20 000-50 000[,Lambersart (59),,faible,E  plutôt défavorable,,,non classé,50.652205301,3.024911743,217,2.859047619,3728430
,E,La Riche (37),37195,7.521697203,,,,,[0-20 000[,La Riche (37),,faible,E  plutôt défavorable,,,non classé,47.381269267,0.637590445,74,2.832297297,1399950
,E,La Ravoire (73),73213,8.488564018,,,,,[0-20 000[,La Ravoire (73),,faible,E  plutôt défavorable,,,non classé,45.556132820,5.960260805,70,2.951095238,1145070
,E,La Madeleine (59),59368,4.987531172,,,,,[20 000-50 000[,La Madeleine (59),,faible,E  plutôt défavorable,,,non classé,50.654888314,3.069637225,103,3.000226537,2869155
,E,L'Isle-d'Abeau (38),38193,3.421674754,,,,,[0-20 000[,L'Isle-d'Abeau (38),,moyenne,E  plutôt défavorable,,,non classé,45.618173316,5.222904239,55,2.973757576,2169990
,E,Jouy-en-Josas (78),78322,8.356545961,,,,,[0-20 000[,Jouy-en-Josas (78),,faible,E  plutôt défavorable,,,non classé,48.766163543,2.162663960,66,2.798333333,1114695
,E,Issy-les-Moulineaux (92),92040,2.441698955,,,,,[50 000-100 000[,Issy-les-Moulineaux (92),,faible,E  plutôt défavorable,,,non classé,48.82347434,2.264498233,163,2.807893661,9233325
,E,Issoire (63),63178,9.207475106,,,,,[0-20 000[,Issoire (63),,faible,E  plutôt défavorable,,,non classé,45.545557789,3.244993246,130,2.786641026,1979370
,E,Igny (91),91312,7.557436518,,,,,[0-20 000[,Igny (91),,faible,E  plutôt défavorable,,,non classé,48.736225061,2.224420217,72,2.938101852,1339740
,E,Ifs (14),14341,11.981645139,,,,,[0-20 000[,Ifs (14),,faible,E  plutôt défavorable,,,non classé,49.140577909,-0.342694064,134,2.890447761,1588680
,E,Houilles (78),78311,7.321152450,,,,,[20 000-50 000[,Houilles (78),,faible,E  plutôt défavorable,,,non classé,48.926578136,2.187464026,225,2.851259259,4278015
,E,Hérouville-Saint-Clair (14),14327,2.643055372,,,,,[20 000-50 000[,Hérouville-Saint-Clair (14),,faible,E  plutôt défavorable,,,non classé,49.207356062,-0.331022626,58,2.899425287,3064635
,E,Hennebont (56),56083,5.441741357,,,,,[0-20 000[,Hennebont (56),,faible,E  plutôt défavorable,,,non classé,47.807556604,-3.269715599,80,2.811041667,2108700
,E,Hendaye (64),64260,5.301524188,,,,,[0-20 000[,Hendaye (64),,faible,E  plutôt défavorable,,,non classé,43.365637369,-1.76396662,82,2.916260163,2240865
,E,Gosné (35),35121,43.129388164,,,,,[0-20 000[,Gosné (35),,faible,E  plutôt défavorable,,,non classé,48.250352390,-1.458608536,85,2.786588235,269190
,E,Givry (71),71221,23.293607801,,,,,[0-20 000[,Givry (71),,faible,E  plutôt défavorable,,,non classé,46.770212273,4.754414970,82,2.791422764,498420
,E,Gilly-sur-Isère (73),73124,21.688355022,,,,,[0-20 000[,Gilly-sur-Isère (73),,faible,E  plutôt défavorable,,,non classé,45.653102038,6.349853357,61,2.747103825,404595
,E,Gennevilliers (92),92036,1.629048507,,,,,[20 000-50 000[,Gennevilliers (92),,moyenne,E  plutôt défavorable,,,non classé,48.934519055,2.293849880,76,3.050307018,6298155
,E,Genas (69),69277,8.713561470,,,,,[0-20 000[,Genas (69),,faible,E  plutôt défavorable,,,non classé,45.729720993,5.015903442,105,2.853841270,1704240
,E,Gap (05),05061,4.852346526,,,,,[20 000-50 000[,Gap (05),,faible,E  plutôt défavorable,,,non classé,44.579860060,6.064860521,189,2.714814815,5508675
,E,Frontignan (34),34108,3.685449136,,,,,[20 000-50 000[,Frontignan (34),,moyenne,E  plutôt défavorable,,,non classé,43.448245887,3.749235224,80,2.88425,3040335
,E,Fos-sur-Mer (13),13039,3.651973347,,,,,[0-20 000[,Fos-sur-Mer (13),,moyenne,E  plutôt défavorable,,,non classé,43.455681211,4.904521339,56,2.858214286,2107080
,E,Fontenay-sous-Bois (94),94033,2.246181491,,,,,[50 000-100 000[,Fontenay-sous-Bois (94),,faible,E  plutôt défavorable,,,non classé,48.851104638,2.473954098,113,2.935634218,7212240
,E,Fontenay-aux-Roses (92),92032,6.966040552,,,,,[20 000-50 000[,Fontenay-aux-Roses (92),,faible,E  plutôt défavorable,,,non classé,48.789730131,2.287234936,163,2.785930470,3255795
,E,Fontainebleau (77),77186,10.531964849,,,,,[0-20 000[,Fontainebleau (77),,faible,E  plutôt défavorable,,,non classé,48.406685651,2.680313964,155,3.094645161,2012445
,E,Fondettes (37),37109,5.066921606,,,,,[0-20 000[,Fondettes (37),,faible,E  plutôt défavorable,,,non classé,47.411101248,0.603284318,52,2.874615385,1412100
,E,Fleury-les-Aubrais (45),45147,2.574738950,,,,,[20 000-50 000[,Fleury-les-Aubrais (45),,faible,E  plutôt défavorable,,,non classé,47.938926619,1.919891156,52,2.747435897,2831355
,E,Epagny Metz-Tessy (74),74112,7.081038552,,,,,[0-20 000[,Epagny Metz-Tessy (74),,faible,E  plutôt défavorable,,,non classé,45.944037040,6.082269774,54,3.005740741,1029510
,E,Échirolles (38),38151,2.426439827,,,,,[20 000-50 000[,Échirolles (38),,faible,E  plutôt défavorable,,,non classé,45.147164718,5.715356002,83,2.961445783,4840425
,E,Dreux (28),28134,1.936920941,,,,,[20 000-50 000[,Dreux (28),,moyenne,E  plutôt défavorable,,,non classé,48.748520321,1.359318541,59,3.004971751,4181895
,E,Douarnenez (29),29046,10.595178838,,,,,[0-20 000[,Douarnenez (29),,faible,E  plutôt défavorable,,,non classé,48.080652656,-4.327842201,145,2.750528736,1898505
,E,Dole (39),39198,5.131684974,,,,,[20 000-50 000[,Dole (39),,moyenne,E  plutôt défavorable,,,non classé,47.075545254,5.500624461,102,3.089117647,3183165
,E,Dinard (35),35093,12.853470437,,,,,[0-20 000[,Dinard (35),,faible,E  plutôt défavorable,,,non classé,48.624180595,-2.061982861,129,3.012351421,1365390
,E,Dieulefit (26),26114,18.904197373,,,,,[0-20 000[,Dieulefit (26),,faible,E  plutôt défavorable,,,non classé,44.531032991,5.065283756,59,2.788361582,421335
,E,Die (26),26113,17.666303162,,,,,[0-20 000[,Die (26),,faible,E  plutôt défavorable,,,non classé,44.748221765,5.376407748,80,3.000625,618975
,E,Decize (58),58095,11.596303678,,,,,[0-20 000[,Decize (58),,faible,E  plutôt défavorable,,,non classé,46.808859277,3.466307476,61,2.924644809,745065
,E,Décines-Charpieu (69),69275,2.262037270,,,,,[20 000-50 000[,Décines-Charpieu (69),,faible,E  plutôt défavorable,,,non classé,45.771727745,4.961427046,62,2.756935484,3759885
,E,Cysoing (59),59168,11.523941983,,,,,[0-20 000[,Cysoing (59),,faible,E  plutôt défavorable,,,non classé,50.563912304,3.213987042,56,2.780595238,679455
,E,Crest (26),26108,26.014319809,,,,,[0-20 000[,Crest (26),,faible,E  plutôt défavorable,,,non classé,44.733566591,5.022175841,207,2.950563607,1131300
,E,Couëron (44),44047,6.507177033,,,,,[20 000-50 000[,Couëron (44),,faible,E  plutôt défavorable,,,non classé,47.230998503,-1.729290026,132,2.820959596,2821500
,E,Cordemais (44),44045,13.813651138,,,,,[0-20 000[,Cordemais (44),,faible,E  plutôt défavorable,,,non classé,47.296803607,-1.835710810,48,2.767083333,498420
,E,Compiègne (60),60159,5.638630831,,,,,[20 000-50 000[,Compiègne (60),,moyenne,E  plutôt défavorable,,,non classé,49.399060148,2.853172494,215,2.854961240,5434830
,E,Clisson (44),44043,17.910447761,,,,,[0-20 000[,Clisson (44),,faible,E  plutôt défavorable,,,non classé,47.097896998,-1.270425981,120,2.797305556,949725
,E,Clermont-Ferrand (63),63113,7.421891426,,,,,[100 000-200 000[,Clermont-Ferrand (63),,faible,E  plutôt défavorable,,,non classé,45.785649299,3.115545429,1016,2.715285433,19262610
,E,Chinon (37),37072,6.939371804,,,,,[0-20 000[,Chinon (37),,faible,E  plutôt défavorable,,,non classé,47.172300160,0.245084665,56,2.735059524,1108890
,E,Chevigny-Saint-Sauveur (21),21171,7.567849687,,,,,[0-20 000[,Chevigny-Saint-Sauveur (21),,faible,E  plutôt défavorable,,,non classé,47.299900727,5.136569679,85,2.833019608,1551960
,E,Chéreng (59),59146,25.761124122,,,,,[0-20 000[,Chéreng (59),,faible,E  plutôt défavorable,,,non classé,50.610889077,3.209721546,75,3.057733333,403515
,E,Chaville (92),92022,5.166814290,,,,,[20 000-50 000[,Chaville (92),,faible,E  plutôt défavorable,,,non classé,48.807608356,2.192340611,103,2.775631068,2743470
,E,Chatou (78),78146,4.625168626,,,,,[20 000-50 000[,Chatou (78),,faible,E  plutôt défavorable,,,non classé,48.896557464,2.153934583,143,2.959953380,4203090
,E,Chartres (28),28085,6.451279934,,,,,[20 000-50 000[,Chartres (28),,moyenne,E  plutôt défavorable,,,non classé,48.447146488,1.505706106,242,3.088292011,5231520
,E,Charleville-Mézières (08),08105,4.262885052,,,,,[20 000-50 000[,Charleville-Mézières (08),,faible,E  plutôt défavorable,,,non classé,49.775296580,4.717246560,197,2.852521151,6302070
,E,Chaponost (69),69043,15.389996502,,,,,[0-20 000[,Chaponost (69),,faible,E  plutôt défavorable,,,non classé,45.708862332,4.745479037,127,3.037060367,1157895
,E,Chantepie (35),35055,11.561807496,,,,,[0-20 000[,Chantepie (35),,faible,E  plutôt défavorable,,,non classé,48.081713472,-1.603825309,120,2.713861111,1401165
,E,Chambray-lès-Tours (37),37050,5.282299965,,,,,[0-20 000[,Chambray-lès-Tours (37),,moyenne,E  plutôt défavorable,,,non classé,47.331265207,0.716803612,58,3.040862069,1558980
,E,Challes-les-Eaux (73),73064,15.012815818,,,,,[0-20 000[,Challes-les-Eaux (73),,faible,E  plutôt défavorable,,,non classé,45.549346465,5.983575591,80,2.888375,737370
,E,Cenon (33),33119,2.339037301,,,,,[20 000-50 000[,Cenon (33),,faible,E  plutôt défavorable,,,non classé,44.854832567,-0.521018807,56,2.787559524,3289815
,E,Castelginest (31),31116,5.196587901,,,,,[0-20 000[,Castelginest (31),,faible,E  plutôt défavorable,,,non classé,43.697413274,1.435587836,51,2.737320261,1376865
,E,Carrières-sur-Seine (78),78124,11.914893617,,,,,[0-20 000[,Carrières-sur-Seine (78),,faible,E  plutôt défavorable,,,non classé,48.911933506,2.178382353,174,2.844693487,2062125
,E,Cagnes-sur-Mer (06),06027,1.783495651,,,,,[20 000-50 000[,Cagnes-sur-Mer (06),,faible,E  plutôt défavorable,,,non classé,43.671516208,7.152757034,86,2.715775194,6736770
,E,Cachan (94),94016,3.608315678,,,,,[20 000-50 000[,Cachan (94),,faible,E  plutôt défavorable,,,non classé,48.791612165,2.331533132,108,3.073055556,4078080
,E,Buxerolles (86),86041,5.495603517,,,,,[0-20 000[,Buxerolles (86),,faible,E  plutôt défavorable,,,non classé,46.605409551,0.369205480,52,2.892051282,1351080
,E,Buc (78),78117,20.930634838,,,,,[0-20 000[,Buc (78),,moyenne,E  plutôt défavorable,,,non classé,48.771833888,2.123942867,119,3.036582633,780435
,E,Bruges (33),33075,4.213561013,,,,,[0-20 000[,Bruges (33),,faible,E  plutôt défavorable,,,non classé,44.888946944,-0.600427664,74,3.013693694,2434995
,E,Bron (69),69029,3.433999026,,,,,[20 000-50 000[,Bron (69),,faible,E  plutôt défavorable,,,non classé,45.734485690,4.911681595,138,2.980410628,5543100
,E,Briançon (05),05023,5.857740586,,,,,[0-20 000[,Briançon (05),,faible,E  plutôt défavorable,,,non classé,44.899498604,6.649475240,67,2.719552239,1613250
,E,Brest (29),29019,5.181495888,,,,,[100 000-200 000[,Brest (29),,faible,E  plutôt défavorable,,,non classé,48.400499783,-4.502790785,692,2.960467245,18811170
,E,Bourgoin-Jallieu (38),38053,7.377671694,,,,,[20 000-50 000[,Bourgoin-Jallieu (38),,faible,E  plutôt défavorable,,,non classé,45.602202795,5.273937621,199,2.824271357,3732885
,E,Bourges (18),18033,3.844100374,,,,,[50 000-100 000[,Bourges (18),,faible,E  plutôt défavorable,,,non classé,47.074957201,2.404171376,241,2.749211618,8849925
,E,Bourg-lès-Valence (26),26058,3.536208786,,,,,[20 000-50 000[,Bourg-lès-Valence (26),,moyenne,E  plutôt défavorable,,,non classé,44.965109419,4.894116364,65,2.751589744,2710530
,E,Bourg-la-Reine (92),92014,4.773269690,,,,,[20 000-50 000[,Bourg-la-Reine (92),,moyenne,E  plutôt défavorable,,,non classé,48.779907363,2.316430108,89,3.033220974,2771685
,E,Bouguenais (44),44020,2.992283059,,,,,[0-20 000[,Bouguenais (44),,faible,E  plutôt défavorable,,,non classé,47.170906168,-1.617397529,56,2.853154762,2571615
,E,Bono (56),56262,26.842778014,,,,,[0-20 000[,Bono (56),,faible,E  plutôt défavorable,,,non classé,47.636901768,-2.939501151,57,2.860584795,316845
,E,Bondues (59),59090,5.275731634,,,,,[0-20 000[,Bondues (59),,moyenne,E  plutôt défavorable,,,non classé,50.709665623,3.095290830,52,3.057371795,1356210
,E,Bois-le-Roi (77),77037,11.579675078,,,,,[0-20 000[,Bois-le-Roi (77),,moyenne,E  plutôt défavorable,,,non classé,48.476036197,2.701595291,66,2.839040404,781110
,E,Bois-Guillaume (76),76108,4.202919923,,,,,[0-20 000[,Bois-Guillaume (76),,faible,E  plutôt défavorable,,,non classé,49.471761571,1.120226374,57,2.850994152,1830870
,E,Betton (35),35024,6.861522010,,,,,[0-20 000[,Betton (35),,faible,E  plutôt défavorable,,,non classé,48.181236042,-1.645895527,75,3.0828,1514970
,E,Besançon (25),25056,6.250751292,,,,,[100 000-200 000[,Besançon (25),,faible,E  plutôt défavorable,,,non classé,47.255387225,6.019486965,701,3.006814075,15722910
,E,Bayeux (14),14047,13.308687616,,,,,[0-20 000[,Bayeux (14),,faible,E  plutôt défavorable,,,non classé,49.277655919,-0.704625495,167,3.099820359,1825875
,E,Balma (31),31044,5.916798829,,,,,[0-20 000[,Balma (31),,faible,E  plutôt défavorable,,,non classé,43.611525873,1.504591383,91,2.838827839,2213190
,E,Aytré (17),17028,9.074201700,,,,,[0-20 000[,Aytré (17),,faible,E  plutôt défavorable,,,non classé,46.134271716,-1.114549133,77,2.851991342,1175310
,E,Avignon (84),84007,7.577561757,,,,,[50 000-100 000[,Avignon (84),,faible,E  plutôt défavorable,,,non classé,43.935244834,4.840715725,672,2.833273810,12471030
,E,Aurillac (15),15014,5.895045080,,,,,[20 000-50 000[,Aurillac (15),,faible,E  plutôt défavorable,,,non classé,44.924523369,2.441624538,145,2.995747126,3503790
,E,Armentières (59),59017,4.197481511,,,,,[20 000-50 000[,Armentières (59),,faible,E  plutôt défavorable,,,non classé,50.691379754,2.879715533,100,2.960833333,3377025
,E,Arcueil (94),94003,4.033940743,,,,,[20 000-50 000[,Arcueil (94),,faible,E  plutôt défavorable,,,non classé,48.805880360,2.333510250,81,2.988888889,2911545
,E,Apt (84),84003,4.867634500,,,,,[0-20 000[,Apt (84),,faible,E  plutôt défavorable,,,non classé,43.879393265,5.389217578,52,3.006153846,1580850
,E,Antony (92),92002,6.831699084,,,,,[50 000-100 000[,Antony (92),,faible,E  plutôt défavorable,,,non classé,48.750341260,2.299326810,416,2.987323718,8398350
,E,Annemasse (74),74012,4.566079735,,,,,[20 000-50 000[,Annemasse (74),,faible,E  plutôt défavorable,,,non classé,46.190973099,6.242507043,151,2.972626932,4730535
,E,Alès (30),30007,3.477608206,,,,,[20 000-50 000[,Alès (30),,faible,E  plutôt défavorable,,,non classé,44.125009913,4.088285013,134,2.727611940,5395950
,E,Alençon (61),61001,4.362968349,,,,,[20 000-50 000[,Alençon (61),,faible,E  plutôt défavorable,,,non classé,48.431819308,0.091540692,113,3.041209440,3527415
,E,Albertville (73),73011,8.081868276,,,,,[0-20 000[,Albertville (73),,faible,E  plutôt défavorable,,,non classé,45.668398728,6.404603386,152,3.089100877,2572425
,D,Voisins-le-Bretonneux (78),78688,5.427529140,,,,,[0-20 000[,Voisins-le-Bretonneux (78),D  moyen,faible,,,,non classé,48.758677648,2.048506918,60,3.396222222,1517265
,D,Vincennes (94),94080,4.372856197,,,,,[20 000-50 000[,Vincennes (94),D  moyen,moyenne,,,,non classé,48.847373205,2.437986507,212,3.230566038,6730155
,D,Villefontaine (38),38553,2.251648528,,,,,[0-20 000[,Villefontaine (38),D  moyen,moyenne,,,,non classé,45.613628945,5.155476734,42,3.265476190,2518155
,D,Vichy (03),03310,4.101218062,,,,,[20 000-50 000[,Vichy (03),D  moyen,faible,,,,non classé,46.130005138,3.424420812,95,3.264912281,3291705
,D,Valence (26),26362,11.620276262,,,,,[50 000-100 000[,Valence (26),D  moyen,faible,,,,non classé,44.922981167,4.914440131,674,3.191913947,8434395
,D,Tournon-sur-Rhône (07),07324,5.862810240,,,,,[0-20 000[,Tournon-sur-Rhône (07),D  moyen,faible,,,,non classé,45.053573439,4.814934743,60,3.168611111,1381590
,D,Tournefeuille (31),31557,9.683764563,,,,,[20 000-50 000[,Tournefeuille (31),D  moyen,faible,,,,non classé,43.578191860,1.335006978,253,3.397536232,3568860
,D,Sucé-sur-Erdre (44),44201,9.916642713,,,,,[0-20 000[,Sucé-sur-Erdre (44),D  moyen,faible,,,,non classé,47.353654740,-1.519456897,63,3.439259259,939330
,D,Six-Fours-les-Plages (83),83129,2.887218045,,,,,[20 000-50 000[,Six-Fours-les-Plages (83),D  moyen,moyenne,,,,non classé,43.086818602,5.829244649,94,3.253936170,4488750
,D,Seyssins (38),38486,8.433079434,,,,,[0-20 000[,Seyssins (38),D  moyen,faible,,,,non classé,45.154859791,5.675453982,56,3.371130952,992520
,D,Seyssinet-Pariset (38),38485,5.675653117,,,,,[0-20 000[,Seyssinet-Pariset (38),D  moyen,moyenne,,,,non classé,45.173119346,5.669715569,68,3.172303922,1617435
,D,Senlis (60),60612,6.031528444,,,,,[0-20 000[,Senlis (60),D  moyen,moyenne,,,,non classé,49.211845590,2.585706260,83,3.229236948,1969650
,D,Sainte-Savine (10),10362,7.086690613,,,,,[0-20 000[,Sainte-Savine (10),D  moyen,faible,,,,non classé,48.296340900,4.023330221,66,3.100454545,1390635
,D,Sainte-Luce-sur-Loire (44),44172,6.099560569,,,,,[0-20 000[,Sainte-Luce-sur-Loire (44),D  moyen,faible,,,,non classé,47.253623133,-1.472898715,88,3.194621212,2058345
,D,Saint-Palais-sur-Mer (17),17380,14.399588583,,,,,[0-20 000[,Saint-Palais-sur-Mer (17),D  moyen,moyenne,,,,non classé,45.657975406,-1.101151187,55,3.276666667,525015
,D,Saint-Nazaire (44),44184,5.909436452,,,,,[50 000-100 000[,Saint-Nazaire (44),D  moyen,faible,,,,non classé,47.280285703,-2.253799272,402,3.447271973,9412065
,D,Saint-Médard-en-Jalles (33),33449,3.198087608,,,,,[20 000-50 000[,Saint-Médard-en-Jalles (33),D  moyen,moyenne,,,,non classé,44.883262082,-0.784239884,96,3.121840278,4179060
,D,Saint-Martin-le-Vinoux (38),38423,10.074691680,,,,,[0-20 000[,Saint-Martin-le-Vinoux (38),D  moyen,moyenne,,,,non classé,45.219425939,5.715117622,58,3.110459770,777195
,D,Saint-Martin-d'Hères (38),38421,4.917947922,,,,,[20 000-50 000[,Saint-Martin-d'Hères (38),D  moyen,moyenne,,,,non classé,45.176201255,5.764763607,188,3.307695035,5215590
,D,Saint-Jacques-de-la-Lande (35),35281,8.206239839,,,,,[0-20 000[,Saint-Jacques-de-la-Lande (35),D  moyen,moyenne,,,,non classé,48.075562588,-1.724053813,101,3.409207921,1743795
,D,Saint-Herblain (44),44162,3.433255370,,,,,[20 000-50 000[,Saint-Herblain (44),D  moyen,faible,,,,non classé,47.224376241,-1.634348187,156,3.122435897,6291405
,D,Saint-Germain-en-Laye (78),78551,2.050922915,,,,,[20 000-50 000[,Saint-Germain-en-Laye (78),D  moyen,faible,,,,non classé,48.940704139,2.098709294,80,3.442375,5397570
,D,Saint-Cyr-sur-Loire (37),37214,7.866522870,,,,,[0-20 000[,Saint-Cyr-sur-Loire (37),D  moyen,faible,,,,non classé,47.418565064,0.657856617,117,3.258490028,2128005
,D,Rognonas (13),13083,13.012521483,,,,,[0-20 000[,Rognonas (13),D  moyen,moyenne,,,,non classé,43.900083317,4.798579775,53,3.163836478,549855
,D,Rezé (44),44143,7.728894174,,,,,[20 000-50 000[,Rezé (44),D  moyen,faible,,,,non classé,47.176233890,-1.549663999,305,3.179672131,5449680
